query_id,document_id,crowd_rel_binary
404,958281,0
626,958331,0
436,958897,0
354,959455,0
344,959664,1
422,959789,0
404,959816,1
404,960054,1
404,960265,0
307,960482,0
363,962180,1
378,963938,0
393,964244,0
310,964616,0
690,964819,0
404,965049,0
400,965231,0
442,966256,0
404,966447,0
378,966821,0
345,967020,0
372,968218,0
389,968610,0
378,968648,0
436,969493,1
443,970685,0
423,971631,1
372,973234,0
307,973610,0
389,973966,0
433,975339,0
347,976278,0
336,976920,0
393,977063,0
422,978186,0
423,978859,0
372,979443,1
347,980514,0
435,984223,0
363,984440,0
354,985499,0
677,985739,1
307,985855,0
404,987307,0
307,987788,0
422,988244,1
408,988545,0
408,988547,0
310,988850,0
404,989497,1
422,990343,1
400,990884,0
404,990896,0
404,991082,0
345,991311,0
646,991730,0
378,994363,0
404,995206,1
347,995675,0
321,996072,0
404,996217,0
404,996662,0
404,997328,1
404,997539,0
345,998146,0
362,998374,0
310,999271,0
408,1000684,1
423,1001518,0
416,1001536,1
379,1002493,0
443,1002634,1
404,1003028,0
443,1004134,1
626,1004585,0
389,1004820,0
443,1004974,0
378,1005412,0
393,1005480,0
341,1005585,0
321,1005909,0
393,1005917,1
408,1006102,1
404,1006296,1
330,1008015,0
626,1008443,0
347,1008453,0
347,1008555,0
408,1008673,0
404,1008862,1
375,1009308,1
356,1009594,0
330,1010077,0
389,1010078,1
389,1011568,0
347,1012876,0
341,1015035,0
427,1016103,0
355,1016114,0
397,1016445,0
353,1016510,0
620,1016527,0
646,1016680,0
416,1017282,0
341,1017324,0
389,1018050,0
646,1019090,0
646,1019517,0
404,1019519,1
690,1019944,0
362,1021428,1
362,1021621,0
614,1021708,0
389,1022183,0
620,1022206,0
389,1022391,0
443,1022874,1
389,1023111,0
310,1023306,1
372,1023565,0
389,1023739,0
389,1025676,0
436,1025697,0
321,1025826,1
443,1026133,0
389,1026538,0
620,1026790,0
354,1027417,0
344,1027440,0
372,1027516,0
389,1027647,0
372,1027895,0
347,1028317,0
443,1029165,0
422,1030090,0
442,1030517,0
614,1031898,0
389,1031947,0
393,1033784,0
345,1033974,1
426,1034178,0
439,1034817,0
399,1034912,1
690,1036206,1
423,1037099,0
404,1039638,0
404,1039773,0
344,1040725,0
408,1042392,0
363,1042829,0
356,1043357,0
408,1043867,1
690,1043961,0
344,1044614,0
330,1045216,0
408,1045650,1
400,1046256,0
408,1049342,0
408,1050262,0
345,1050382,0
614,1051177,0
419,1053093,0
379,1056769,0
626,1057296,0
439,1058585,0
330,1058942,0
353,1059313,1
378,1059353,0
408,1059492,0
321,1060851,0
354,1061761,0
389,1061767,0
626,1061863,0
404,1062883,0
353,1063986,0
393,1064539,1
378,1064692,0
393,1064727,0
393,1065150,0
393,1065515,0
307,1065776,0
379,1066582,1
362,1066583,0
416,1068306,0
307,1068306,0
389,1068370,0
345,1068731,1
362,1068812,0
677,1068949,0
345,1069863,0
393,1070328,0
362,1071540,0
400,1072478,1
378,1073208,0
362,1073229,1
354,1073766,0
400,1073784,0
389,1073803,1
325,1074590,1
378,1075464,1
626,1076546,0
690,1076755,0
353,1078083,0
422,1078261,0
336,1078863,0
321,1079114,0
400,1079796,0
408,1080527,0
345,1080807,1
426,1080873,0
345,1081033,0
354,1081357,1
399,1081584,1
422,1082492,0
354,1083267,0
379,1084349,0
325,1084732,0
399,1084875,0
353,1084875,0
354,1085578,0
363,1086927,0
378,1087520,0
426,1088017,0
372,1088208,0
350,1088524,0
426,1089743,0
404,1089789,0
353,1090609,0
393,1091079,0
345,1091273,0
393,1091298,0
345,1091321,0
400,1091514,0
345,1091527,0
345,1091758,0
442,1091796,0
435,1091800,0
341,1092460,1
439,1092629,0
389,1092691,0
330,1092827,0
367,1093262,0
347,1094148,0
354,1094577,0
393,1094624,0
399,1094799,0
393,1094822,0
393,1095250,0
363,1095422,0
416,1096171,0
307,1096171,0
404,1096978,0
408,1097215,0
354,1098935,0
435,1099414,0
363,1100166,0
404,1100374,0
426,1100413,0
399,1100593,0
423,1101865,0
353,1102387,1
419,1103261,0
325,1103308,1
423,1103517,0
423,1103708,0
435,1103761,1
433,1104236,0
443,1105694,0
439,1108254,0
389,1108449,0
347,1108672,0
344,1108721,0
344,1109142,0
416,1110169,0
378,1110579,0
442,1113555,0
389,1114100,1
345,1114343,0
341,1114676,0
372,1115556,1
399,1115626,0
356,1115750,1
404,1118529,0
426,1119137,0
321,1119487,0
435,1119828,0
363,1120327,1
445,1120477,0
435,1120501,1
321,1120966,1
423,1121394,1
423,1122079,0
646,1123307,0
344,1123523,0
443,1123947,0
344,1124291,1
350,1124688,0
347,1124706,1
404,1124956,0
362,1125187,0
397,1125198,1
426,1126803,0
690,1127619,0
436,1127996,0
356,1128011,0
443,1128638,0
310,1128654,0
336,1129503,1
426,1130414,0
404,1131249,0
379,1131856,0
404,1132006,0
422,1132008,0
423,1132445,0
399,1133485,1
372,1133684,1
408,1134197,0
404,1134335,0
353,1134422,0
330,1135063,0
378,1136043,0
310,1136199,0
367,1136383,1
408,1136977,0
435,1137287,0
325,1137389,1
408,1137980,0
355,1138410,0
372,1138750,0
443,1139247,0
404,1139389,0
408,1139645,0
439,1140967,0
690,1141427,0
443,1141664,0
404,1141987,1
310,1142955,0
436,1143211,0
436,1143386,1
378,1145441,0
378,1145586,0
408,1145678,0
435,1146690,0
626,1148102,0
325,1148308,0
443,1149083,0
325,1149742,0
408,1149921,0
378,1150133,0
393,1150868,0
355,1152213,0
353,1153350,0
404,1154296,0
442,1154470,0
325,1154506,0
325,1155534,0
363,1156599,1
372,1156610,0
646,1157103,0
321,1157796,0
378,1157968,0
433,1159308,0
321,1159502,0
439,1160483,0
355,1160546,0
379,1160902,0
350,1161254,1
344,1163086,0
435,1163355,0
353,1164022,0
408,1164497,0
614,1165217,0
362,1165970,1
354,1167793,0
362,1168056,0
423,1169196,1
325,1169712,0
423,1169754,0
690,1170209,0
356,1171746,1
321,1174842,0
443,1175050,0
394,1176201,0
325,1176601,0
372,1176953,0
397,1177958,1
321,1179557,0
445,1181195,0
443,1182063,0
397,1183303,1
347,1183757,0
344,1183856,0
416,1184932,0
408,1184995,0
325,1185625,0
325,1185806,1
354,1186050,0
397,1186254,0
344,1186496,0
325,1186564,0
426,1186759,1
344,1186958,0
325,1187009,1
353,1187330,0
443,1187366,0
325,1187383,1
355,1189158,0
330,1189657,0
443,1189669,0
423,1191497,0
372,1191617,0
363,1191619,0
325,1192449,0
341,1192823,0
399,1193304,0
325,1193334,0
362,1194480,0
443,1198798,0
310,1199000,0
378,1199481,0
439,1199491,1
336,1199845,0
445,1200620,0
367,1201305,0
690,1204348,0
436,1205167,0
336,1205497,0
422,1205764,0
677,1206098,0
321,1206584,1
372,1207069,0
344,1208394,0
379,1209134,1
422,1209272,0
442,1209322,0
336,1209591,1
436,1209786,0
433,1210727,0
442,1211521,0
362,1212296,0
325,1212781,0
336,1214355,0
389,1214528,0
307,1214722,0
443,1214727,0
345,1216023,0
325,1216045,0
379,1216053,0
389,1216310,0
389,1217389,0
310,1217960,0
344,1217990,0
307,1219469,1
344,1219691,0
321,1221651,0
419,1221663,0
397,1221668,0
336,1222011,0
378,1222299,0
397,1222535,0
362,1223559,0
355,1223602,0
419,1224071,0
400,1224353,1
344,1224459,0
408,1224909,0
356,1224995,0
397,1225109,0
397,1225125,0
423,1225375,0
397,1225666,0
419,1225746,0
336,1226176,0
397,1226853,0
436,1226900,0
690,1227749,0
419,1228156,0
378,1228392,0
336,1228536,0
397,1228585,0
336,1229011,1
372,1229201,0
399,1229720,0
336,1230221,0
378,1230643,0
423,1232640,0
362,1232921,0
372,1234188,0
378,1234338,0
378,1234625,1
378,1234794,0
422,1234832,0
372,1235016,0
423,1236723,1
439,1236888,0
423,1237266,0
347,1237486,0
422,1237592,0
353,1237598,0
419,1237685,0
354,1237889,0
439,1237914,0
397,1238151,0
422,1238584,0
330,1238608,0
416,1239484,0
375,1240966,0
336,1242832,0
414,1243397,0
690,1243679,0
350,1245753,0
690,1247189,0
372,1247222,0
443,1250042,0
393,1251161,0
426,1252020,0
414,1252673,0
422,1253439,0
375,1253855,0
433,1254450,0
367,1254617,0
422,1254617,0
414,1256352,0
423,1258072,1
397,1258760,0
443,1261445,0
354,1263127,0
614,1263687,0
375,1264672,1
442,1265424,0
423,1265853,0
393,1266541,0
321,1268350,0
378,1269190,0
378,1269417,0
442,1269954,0
399,1270351,0
442,1271483,0
690,1272644,0
423,1273834,0
330,1273986,0
397,1274019,1
436,1274502,0
433,1274796,0
423,1276013,0
677,1277128,0
690,1278221,0
344,1278758,0
321,1278902,0
356,1279514,1
436,1279709,0
435,1280063,0
363,1280188,0
620,1280224,1
439,1281458,0
423,1282479,0
620,1283059,0
310,1285003,0
372,1285005,0
355,1285216,0
347,1285831,0
379,1288011,0
310,1288466,0
439,1289620,0
378,1291809,0
626,1292328,0
363,1292722,0
397,1294296,0
397,1294516,1
378,1296364,1
345,1298677,0
378,1298730,0
626,1299958,0
378,1300092,0
379,1300320,0
442,1300733,1
375,1301511,1
397,1302280,1
347,1304314,0
372,1304528,0
423,1305509,0
423,1305717,0
325,1308181,0
404,1309646,0
397,1310797,0
677,1310983,0
345,1311590,0
353,1312867,0
408,1315233,0
375,1315589,1
626,1315825,0
690,1317382,0
439,1319590,0
389,1319855,0
389,1322042,0
367,1322756,0
367,1324421,0
399,1324421,0
341,1324685,0
363,1324718,0
378,1324855,0
341,1324916,0
394,1325105,0
341,1325106,1
404,1325939,0
379,1326215,0
363,1326510,0
341,1326533,1
393,1326768,0
677,1327092,0
400,1327569,0
363,1328380,0
426,1328644,0
341,1328898,0
341,1329682,0
341,1330367,0
397,1330932,0
419,1330932,0
442,1331149,0
336,1331254,0
341,1332459,0
341,1333155,0
341,1334293,0
321,1335080,0
341,1335312,1
389,1335815,0
372,1336620,0
363,1336824,0
363,1336901,0
363,1337126,0
363,1337370,0
363,1339235,0
363,1339946,1
426,1342353,0
330,1342383,0
646,1342829,0
341,1342849,0
341,1343173,0
372,1343410,0
399,1344816,0
354,1344903,1
378,1345311,0
321,1345499,0
378,1345501,0
378,1345517,0
345,1345952,0
626,1346364,0
345,1346396,0
321,1346583,0
445,1346600,0
354,1346643,0
354,1346684,0
393,1348111,0
399,1349153,0
341,1349453,1
433,1349947,0
367,1350717,0
433,1351409,0
433,1351587,0
367,1352674,0
375,1353760,0
341,1354128,0
426,1354247,0
341,1354247,0
367,1354591,0
378,1355844,0
394,1356039,0
378,1356046,0
439,1356211,0
443,1356265,0
445,1357795,0
423,1357858,0
375,1357862,0
350,1357871,0
426,1357871,0
646,1358122,0
442,1359128,0
375,1359324,0
375,1359484,1
341,1359516,0
355,1360277,0
353,1360277,0
426,1360321,0
341,1360321,1
341,1360329,1
426,1360540,0
344,1360773,1
690,1361566,0
422,1361635,0
363,1361851,0
330,1363606,0
341,1363815,0
330,1363863,0
354,1364005,1
341,1364041,0
427,1365948,0
442,1366930,0
442,1366953,1
354,1367368,0
426,1367382,0
354,1367393,0
354,1367631,0
354,1367694,0
419,1367703,0
433,1368108,0
336,1368283,0
436,1368631,0
354,1369835,1
354,1369972,0
325,1371088,0
389,1371107,0
307,1371109,0
426,1372273,0
690,1375375,0
393,1375481,0
354,1375686,0
378,1375882,0
416,1375923,0
626,1375933,0
354,1375949,0
614,1376810,0
354,1378405,0
445,1378664,0
394,1379598,0
367,1380288,0
347,1381031,0
435,1382148,0
347,1383071,0
626,1383087,0
325,1383570,0
341,1383580,0
690,1383885,0
375,1385043,0
436,1385433,0
436,1386795,0
422,1387465,0
353,1389123,0
372,1389157,0
690,1389336,0
646,1392127,0
354,1392449,0
344,1392587,0
378,1392650,0
354,1392654,0
626,1392685,0
414,1395527,0
363,1395829,0
341,1396409,0
354,1396626,0
419,1397341,0
404,1397349,0
336,1397353,0
321,1398512,0
345,1398709,0
393,1399268,0
341,1399640,0
354,1401994,0
344,1402840,0
690,1402907,0
372,1403451,0
436,1403609,1
344,1403816,0
354,1403875,0
356,1404118,0
372,1404518,1
414,1404734,0
341,1406057,1
344,1407267,0
356,1407355,0
353,1408840,0
325,1408897,0
345,1409325,0
419,1410255,1
404,1410396,0
423,1410600,0
426,1411161,0
330,1411330,0
435,1412433,0
347,1412587,0
344,1413232,0
356,1413809,1
397,1414720,0
362,1415631,0
336,1417346,1
397,1420274,0
445,1420894,0
439,1422481,0
344,1423347,1
344,1423502,0
354,1424180,1
354,1424321,0
375,1424564,0
439,1424629,0
414,1430341,0
310,1430688,0
363,1430724,0
375,1432263,0
356,1432606,1
345,1432803,0
347,1433821,0
356,1434241,1
321,1434773,0
330,1434778,0
356,1434795,1
690,1435907,0
354,1436714,0
336,1436745,0
330,1437418,0
442,1437718,0
356,1438176,0
330,1438219,0
397,1438222,0
341,1440233,0
321,1440784,0
646,1441716,0
341,1441954,0
442,1442309,0
362,1443307,0
310,1443772,0
436,1443840,0
646,1444144,0
419,1444586,0
378,1444668,0
367,1445315,0
347,1445436,0
378,1445748,0
347,1445752,0
439,1446004,0
330,1448266,0
341,1448892,0
439,1449177,0
389,1449670,0
336,1450849,0
375,1450861,0
353,1451200,1
626,1451428,0
646,1451428,0
626,1452777,0
646,1452777,1
341,1452973,0
389,1453199,0
353,1454128,0
330,1455063,1
344,1455988,0
367,1456641,0
389,1456695,0
389,1456892,0
378,1457161,0
363,1457867,0
321,1458465,0
372,1459810,0
626,1459962,0
372,1460588,0
375,1460609,0
378,1460992,0
375,1461542,0
330,1461568,0
353,1462380,0
330,1463203,0
442,1464889,0
378,1466058,0
375,1466613,0
325,1466915,0
433,1467002,0
690,1467081,0
626,1467232,0
445,1468434,0
439,1469531,0
375,1469877,0
389,1470104,0
375,1470357,0
325,1470547,0
336,1470554,0
422,1470574,0
330,1471913,0
690,1472202,0
435,1473137,0
354,1473646,1
435,1474096,0
341,1474304,0
325,1474478,0
344,1474942,0
354,1475135,0
378,1476053,0
389,1477246,0
379,1477974,0
423,1478169,1
372,1478609,0
422,1478878,0
375,1479059,1
423,1479325,0
354,1479423,0
367,1481077,0
422,1481077,0
330,1483688,0
347,1483856,0
341,1484199,0
310,1484257,0
443,1484317,0
378,1486454,0
422,1486881,0
422,1487455,0
442,1487811,0
378,1488520,0
426,1488583,0
378,1489036,0
378,1489276,0
344,1489759,0
614,1489883,0
355,1492130,0
443,1492203,0
330,1493092,0
378,1494879,0
375,1497518,1
375,1497519,0
341,1497609,0
330,1497836,0
344,1497837,0
325,1499193,0
399,1501222,0
362,1501576,0
378,1502411,0
372,1502607,1
321,1502773,0
443,1503599,0
344,1504068,0
363,1504269,0
350,1505127,0
433,1505484,0
399,1506826,0
375,1507525,0
355,1507974,0
393,1510122,0
356,1510420,0
445,1510928,0
626,1511264,0
355,1513114,0
354,1513183,1
367,1513408,0
677,1514765,0
423,1514770,0
378,1515073,0
626,1515250,0
362,1515694,0
416,1515831,0
690,1519827,0
378,1519966,0
408,1520497,0
336,1520752,0
378,1521291,1
321,1523103,0
341,1523134,0
443,1524372,0
375,1524982,0
399,1525855,0
439,1526305,0
355,1527120,0
372,1528087,0
372,1528507,1
379,1528541,0
354,1528780,0
354,1529180,0
336,1529283,0
379,1530863,0
394,1531290,0
367,1532413,0
375,1533184,0
344,1534533,0
355,1536245,0
363,1536931,0
442,1537035,0
439,1537103,0
347,1537772,0
336,1538108,0
353,1538115,0
423,1538136,0
414,1538997,0
321,1540084,0
356,1540276,0
336,1540831,0
379,1541092,0
325,1542188,0
330,1545415,0
321,1546517,0
416,1546551,0
321,1546794,0
423,1546794,0
626,1546904,0
442,1547821,0
389,1551434,0
389,1552060,0
394,1553583,0
389,1553712,0
443,1554831,0
372,1554884,0
375,1556630,0
626,1558523,0
419,1559038,0
375,1559535,0
442,1560037,0
389,1560303,0
345,1560513,0
423,1561840,0
404,1562956,0
356,1563355,0
399,1564015,0
433,1564125,0
330,1565203,0
367,1565245,0
397,1565477,0
436,1565750,0
389,1566349,0
443,1567506,0
443,1567554,1
419,1567984,0
439,1568501,0
363,1569520,0
356,1570380,0
394,1570672,0
325,1571270,0
426,1572140,0
336,1572517,0
433,1573738,0
362,1574025,1
426,1575183,0
400,1575974,0
378,1576207,0
419,1576735,0
344,1577247,0
690,1577987,1
363,1578229,1
442,1578559,0
614,1580866,0
427,1581549,0
344,1582192,0
347,1584094,0
442,1584579,0
356,1587072,0
325,1588340,0
372,1588604,0
646,1589213,0
362,1589583,0
344,1589646,0
344,1589857,1
367,1590126,0
372,1590266,0
330,1590331,0
423,1590466,0
375,1591157,0
344,1591619,0
646,1592231,0
422,1592402,0
353,1594661,0
375,1595797,0
439,1596821,0
341,1597097,0
435,1597216,0
690,1597483,0
330,1597705,0
367,1597860,1
393,1598002,0
350,1598313,0
436,1598678,0
397,1599730,0
362,1600339,0
414,1601761,0
397,1602107,0
399,1602180,0
310,1603235,0
442,1603356,0
341,1603411,0
408,1603591,0
408,1604285,1
426,1604419,0
356,1604506,0
341,1604542,0
419,1604621,0
399,1605033,0
422,1606188,0
422,1606210,1
442,1606211,0
344,1606266,0
375,1606600,0
443,1606958,0
626,1608001,0
354,1608026,0
321,1608211,0
408,1609347,0
325,1609662,0
321,1612526,1
375,1613498,0
355,1613782,0
646,1614631,0
690,1615061,0
363,1617872,0
442,1618807,0
439,1621766,0
347,1621767,0
626,1621792,0
394,1622940,0
375,1626471,0
375,1626472,0
367,1626953,0
356,1627627,1
394,1627679,0
436,1627965,0
375,1629209,0
336,1629286,1
614,1629592,1
375,1630634,1
354,1631045,0
363,1631515,0
354,1631550,1
347,1631742,0
321,1632266,1
367,1632625,0
372,1633144,1
325,1634148,0
378,1634303,0
336,1634614,0
347,1635959,0
354,1636574,0
419,1639254,0
646,1639436,0
427,1640699,0
439,1641371,0
344,1641883,0
344,1641915,0
626,1642125,0
690,1642208,0
307,1642355,0
379,1642774,0
375,1642926,0
426,1644743,1
614,1644796,0
389,1647698,0
443,1647896,0
442,1648806,0
367,1651936,0
442,1653465,0
350,1653938,0
419,1655322,0
443,1656244,0
362,1657134,0
336,1657771,0
362,1658184,0
439,1658762,0
362,1659485,0
442,1660932,0
426,1662517,0
439,1662767,0
363,1663289,0
389,1663483,0
445,1663842,0
354,1664330,0
393,1664749,0
363,1664773,0
362,1664799,0
439,1666980,0
341,1667789,0
375,1668320,1
321,1669821,0
355,1670313,0
426,1670836,0
344,1671774,0
344,1671819,0
356,1672020,0
362,1673227,1
336,1673457,0
414,1674473,0
341,1674916,0
347,1674928,0
307,1674939,0
354,1677293,0
375,1677826,0
443,1677955,0
426,1679733,0
362,1680238,0
443,1683888,1
362,1684351,0
433,1685360,0
408,1685551,1
354,1685739,0
620,1686139,0
445,1686653,0
397,1687683,0
423,1688379,0
363,1690143,0
427,1690397,0
426,1690408,0
439,1690620,0
347,1691820,0
439,1693498,0
336,1693772,0
677,1693880,0
341,1694581,0
646,1697024,0
442,1697655,0
626,1698234,0
372,1698765,0
626,1698784,0
626,1698852,0
397,1700352,0
620,1702048,0
353,1702997,0
389,1703396,0
341,1705004,0
426,1705867,0
363,1706081,0
347,1706096,0
690,1707549,0
321,1708799,0
690,1710084,0
353,1710755,0
442,1711472,0
439,1712779,0
394,1714009,0
690,1714546,1
626,1716987,0
354,1717569,0
445,1717961,0
408,1718680,0
439,1719745,0
439,1719761,0
378,1720109,0
436,1720521,0
350,1721066,0
426,1721877,0
321,1722375,0
408,1724162,0
344,1724164,0
443,1724587,0
399,1725332,0
321,1726138,0
426,1727816,0
408,1728804,0
345,1729647,0
646,1730121,0
690,1730193,1
345,1730421,0
677,1730571,0
355,1730739,0
433,1731572,0
344,1731584,0
626,1731589,0
372,1732526,0
354,1734205,0
330,1735651,0
433,1736264,0
426,1736507,0
389,1736995,0
435,1737057,0
375,1737245,0
362,1738298,0
356,1739567,0
354,1739588,0
379,1740481,0
363,1740861,0
372,1742492,0
690,1742599,0
690,1742955,0
690,1744049,0
646,1745128,0
345,1745571,0
423,1747176,0
344,1747359,0
330,1747360,0
363,1747382,0
423,1747390,0
325,1747895,0
353,1749135,0
330,1749877,0
433,1751457,0
445,1751819,0
626,1753908,0
336,1754536,0
353,1754808,0
356,1755328,0
321,1755721,0
341,1756946,0
690,1758237,0
354,1758534,0
362,1758704,0
426,1759960,0
433,1762047,0
408,1763799,0
330,1765068,0
330,1765102,0
419,1766602,0
347,1767718,0
325,1768375,0
408,1768766,0
439,1770123,0
408,1770123,0
400,1772332,0
321,1772765,0
436,1773695,0
393,1774323,0
436,1776019,0
620,1776802,0
426,1776821,0
690,1776991,0
353,1778799,0
426,1780031,0
397,1780591,0
330,1780717,0
367,1780728,0
347,1780734,0
345,1781717,0
362,1781734,0
354,1781943,0
341,1782160,0
419,1782572,0
347,1783097,0
341,1783217,0
439,1783249,0
433,1783250,0
626,1783796,0
341,1784239,0
399,1785304,0
445,1785320,0
426,1785804,0
626,1786195,0
646,1786195,0
408,1786480,0
422,1786734,1
393,1786770,0
422,1787384,0
435,1787862,0
690,1788315,0
354,1788545,0
341,1789047,0
330,1789075,0
330,1789632,0
330,1789641,0
330,1789678,0
408,1790620,0
690,1790828,0
344,1790987,0
399,1792658,0
389,1793237,0
344,1794910,0
344,1794957,0
690,1796395,0
354,1796821,0
307,1796991,0
389,1797784,0
408,1798209,0
426,1798342,0
344,1798595,0
422,1799658,0
422,1799683,0
325,1801782,0
389,1802700,0
356,1804977,0
427,1805063,0
336,1805778,0
646,1806809,0
307,1807735,0
330,1807906,0
341,1807943,1
362,1809654,0
330,1811195,0
321,1811359,0
345,1812174,0
422,1813552,0
330,1814875,0
442,1816140,0
355,1816269,1
393,1816286,0
442,1816368,0
442,1817192,1
442,1817546,0
330,1818038,0
422,1818259,0
690,1818883,0
307,1819177,0
355,1819186,0
341,1819286,0
436,1819442,0
330,1819447,0
362,1819859,1
442,1821317,1
367,1824426,0
435,1825550,0
330,1825952,0
341,1828416,1
690,1828580,0
433,1828645,0
344,1829263,0
414,1829275,0
344,1830507,0
426,1831222,0
330,1833522,0
330,1835814,0
389,1836209,0
399,1836865,0
362,1836875,0
310,1837662,0
439,1837744,0
356,1838019,0
443,1838175,0
367,1838508,0
355,1839010,0
439,1839010,0
433,1839942,0
307,1840784,0
362,1840937,0
375,1843730,0
330,1844102,1
375,1845555,0
646,1846336,0
436,1846337,0
363,1846604,0
646,1847164,0
330,1847394,0
414,1848299,0
399,1849886,0
422,1850170,0
336,1850183,0
422,1850190,0
433,1850912,0
375,1851681,0
419,1851806,0
354,1852701,0
362,1853992,0
362,1854171,0
